1.545878913419313383e+00 0.000000000000000000e+00 -6.188276020549199785e+00 -3.035202129024481721e+00 -4.629210310243040638e+00 -1.456595892904824829e+00
1.588406013394313643e+00 0.000000000000000000e+00 -6.355117050343258356e+00 -3.208558104924978061e+00 -4.797866133899687746e+00 -1.628176657522422133e+00
1.620644325460416590e+00 0.000000000000000000e+00 -6.481616558578675580e+00 -3.340102209307550307e+00 -4.925369222336482444e+00 -1.758442944591102064e+00
1.652882637495103779e+00 0.000000000000000000e+00 -6.608177674483065367e+00 -3.471706621044689189e+00 -5.052601009422080125e+00 -1.888858618173911985e+00
1.685120949529791190e+00 0.000000000000000000e+00 -6.734833705049791064e+00 -3.603320898617035528e+00 -5.179596497883965256e+00 -2.019405809663293638e+00
1.717359261564478157e+00 0.000000000000000000e+00 -6.861613785709834268e+00 -3.734891841259580403e+00 -5.306397210312232104e+00 -2.150067062396735285e+00
1.740201450967708618e+00 0.000000000000000000e+00 -6.951531706228426089e+00 -3.828059345217746934e+00 -5.396148297440942265e+00 -2.242705578018662660e+00
1.763043640402355505e+00 0.000000000000000000e+00 -7.041532333080351869e+00 -3.921158387991074523e+00 -5.485842832832355853e+00 -2.335386400412024166e+00
1.785885829805586189e+00 0.000000000000000000e+00 -7.131622560614609085e+00 -4.014170015571694172e+00 -5.575499302783896383e+00 -2.428103102940316838e+00
1.808728019208816873e+00 0.000000000000000000e+00 -7.221808508125816317e+00 -4.107075975632823450e+00 -5.665136538519382370e+00 -2.520848987009745024e+00
1.827230923115502170e+00 0.000000000000000000e+00 -7.294935939717694495e+00 -4.182243427647194700e+00 -5.737744427681519710e+00 -2.595992673812432816e+00
1.845733827022187468e+00 0.000000000000000000e+00 -7.368132375990159133e+00 -4.257321649736413249e+00 -5.810361994104988881e+00 -2.671146908988768498e+00
1.864236730928872765e+00 0.000000000000000000e+00 -7.441400218957083368e+00 -4.332302740721734935e+00 -5.882998931680907262e+00 -2.746307497612487047e+00
1.882739634835557840e+00 0.000000000000000000e+00 -7.514741690549687547e+00 -4.407179542124049831e+00 -5.955664617061032118e+00 -2.821469998782604627e+00
1.900764799773130953e+00 0.000000000000000000e+00 -7.586262285425313223e+00 -4.480016718117422414e+00 -6.026490294948328774e+00 -2.894689186766628897e+00
1.918789964710703844e+00 0.000000000000000000e+00 -7.657856517932033036e+00 -4.552743859322844422e+00 -6.097359610888801740e+00 -2.967901133449410089e+00
1.936815129648276956e+00 0.000000000000000000e+00 -7.729526085651870382e+00 -4.625356776444792040e+00 -6.168279897588112348e+00 -3.041100998640125397e+00
1.954840294585849847e+00 0.000000000000000000e+00 -7.801272596800703063e+00 -4.697852175813092224e+00 -6.239257919910972561e+00 -3.114283701929690285e+00
1.971265160239081826e+00 0.000000000000000000e+00 -7.866717642508909591e+00 -4.763806984133519329e+00 -6.303989897207233462e+00 -3.180949718540186932e+00
1.987690025892313805e+00 0.000000000000000000e+00 -7.932228934593110736e+00 -4.829661131169268984e+00 -6.368779107886767932e+00 -3.247592917076617347e+00
2.004114891545545785e+00 0.000000000000000000e+00 -7.997807501296103183e+00 -4.895414165788745997e+00 -6.433629263051466651e+00 -3.314209008926997768e+00
2.020539757198777764e+00 0.000000000000000000e+00 -8.063454299372612155e+00 -4.961066291940833928e+00 -6.498543592240960010e+00 -3.380793603849167717e+00
2.034912097882058291e+00 0.000000000000000000e+00 -8.120954242044208016e+00 -5.018432105071321203e+00 -6.555400748371285502e+00 -3.439028140267514022e+00
2.049284438533923058e+00 0.000000000000000000e+00 -8.178507623234494872e+00 -5.075722263178438887e+00 -6.612310677840323336e+00 -3.497232120056104510e+00
2.063656779217203585e+00 0.000000000000000000e+00 -8.236114900779050174e+00 -5.132938093816727942e+00 -6.669274625800406753e+00 -3.555402512671665072e+00
2.078029119869068353e+00 0.000000000000000000e+00 -8.293776455383614632e+00 -5.190081271078497593e+00 -6.726293557870018702e+00 -3.613536297498867178e+00
2.092086749106419230e+00 0.000000000000000000e+00 -8.350228182259577636e+00 -5.245904822420243363e+00 -6.782117803245463428e+00 -3.670358839074632673e+00
2.106144378312353904e+00 0.000000000000000000e+00 -8.406732296115489333e+00 -5.301662951087825704e+00 -6.837995719581109633e+00 -3.727140746189733456e+00
2.120202007549704781e+00 0.000000000000000000e+00 -8.463288873381774380e+00 -5.357358091602823613e+00 -6.893927479678120029e+00 -3.783879334092453472e+00
2.134259636787055214e+00 0.000000000000000000e+00 -8.519897874900859591e+00 -5.412992927840694080e+00 -6.949913036283799528e+00 -3.840572005114446075e+00
2.149288711579254496e+00 0.000000000000000000e+00 -8.580476604899015314e+00 -5.472408981766995417e+00 -7.009826657390956228e+00 -3.901128795075532896e+00
2.164317786402869537e+00 0.000000000000000000e+00 -8.641114677991776460e+00 -5.531763256838898357e+00 -7.069800918766409481e+00 -3.961627380333979431e+00
2.179346861226484133e+00 0.000000000000000000e+00 -8.701811509490607222e+00 -5.591059806577472813e+00 -7.129835033354146034e+00 -4.022065079515660280e+00
2.194375936050099174e+00 0.000000000000000000e+00 -8.762566297029248830e+00 -5.650302887662765450e+00 -7.189928003147510793e+00 -4.082439436509793573e+00
2.211488089718560257e+00 0.000000000000000000e+00 -8.831811127328071720e+00 -5.717697797199940091e+00 -7.258420193093000350e+00 -4.151101962952036040e+00
2.228600243387021340e+00 0.000000000000000000e+00 -8.901127818288813387e+00 -5.785035871181358758e+00 -7.326985130528558265e+00 -4.219676716605269107e+00
2.245712397055482423e+00 0.000000000000000000e+00 -8.970514005239174082e+00 -5.852324011551084837e+00 -7.395620570305297292e+00 -4.288161406347184901e+00
2.262824550692527747e+00 0.000000000000000000e+00 -9.039966860213052513e+00 -5.919569216312591919e+00 -7.464324073593594733e+00 -4.356554299369306271e+00
2.277363303713900944e+00 0.000000000000000000e+00 -9.099025019911948675e+00 -5.976673306205371183e+00 -7.522747192650468762e+00 -4.414588976764592054e+00
2.291902056703857937e+00 0.000000000000000000e+00 -9.158126620242281746e+00 -6.033755782112459443e+00 -7.581215919877593024e+00 -4.472556218748366064e+00
2.306440809693815375e+00 0.000000000000000000e+00 -9.217269099170300350e+00 -6.090820908751512164e+00 -7.639728556758981881e+00 -4.530456022350756840e+00
2.320979562683772812e+00 0.000000000000000000e+00 -9.276449636646566077e+00 -6.147872889716674116e+00 -7.698283375211220303e+00 -4.588288731510487217e+00
2.332341604708525473e+00 0.000000000000000000e+00 -9.322723771212267252e+00 -6.192452551517948933e+00 -7.744072230233182808e+00 -4.633438751364598041e+00
2.343703646764694337e+00 0.000000000000000000e+00 -9.369017702769141920e+00 -6.237028629506517596e+00 -7.789884946807392296e+00 -4.678548696488750380e+00
2.355065688820863645e+00 0.000000000000000000e+00 -9.415329766158363256e+00 -6.281603006201144979e+00 -7.835720690578776626e+00 -4.723619183877727501e+00
2.366427730877032509e+00 0.000000000000000000e+00 -9.461658207912591934e+00 -6.326177516771071652e+00 -7.881578630499943117e+00 -4.768650962876652244e+00
2.376369229022707419e+00 0.000000000000000000e+00 -9.502206409119720476e+00 -6.365180594450129625e+00 -7.921720720707885022e+00 -4.808021562820787409e+00
2.386310727168382329e+00 0.000000000000000000e+00 -9.542764460642137792e+00 -6.404186301693896688e+00 -7.961878622638062453e+00 -4.847363871362293075e+00
2.396252225345472997e+00 0.000000000000000000e+00 -9.583331034713914676e+00 -6.443195765191861213e+00 -8.002051791950666626e+00 -4.886678633717083997e+00
2.406193723491147463e+00 0.000000000000000000e+00 -9.623904760987674223e+00 -6.482210076588228453e+00 -8.042239689171323036e+00 -4.925966667662464715e+00
2.416530687222913532e+00 0.000000000000000000e+00 -9.666098550099617270e+00 -6.522782624176027610e+00 -8.084041276466502168e+00 -4.966790162503876616e+00
2.426867650954679156e+00 0.000000000000000000e+00 -9.708296920047136069e+00 -6.563362698367670056e+00 -8.125857614572465693e+00 -5.007586798693546726e+00
2.437204614717860984e+00 0.000000000000000000e+00 -9.750498204937882107e+00 -6.603951399588003923e+00 -8.167688114783631548e+00 -5.048357730603586724e+00
2.447541578449627053e+00 0.000000000000000000e+00 -9.792700704522591337e+00 -6.644549784132943060e+00 -8.209532193663418909e+00 -5.089104186025079635e+00
2.457806560530706452e+00 0.000000000000000000e+00 -9.834608819700573434e+00 -6.684876042174678901e+00 -8.251097756272606887e+00 -5.129543962224698106e+00
2.468071542643202498e+00 0.000000000000000000e+00 -9.876514707134193216e+00 -6.725213794119210498e+00 -8.292675575563627888e+00 -5.169962215981684039e+00
2.478336524724281897e+00 0.000000000000000000e+00 -9.918416627687140164e+00 -6.765563944217576342e+00 -8.334265091146995985e+00 -5.210360341569606923e+00
2.488601506805361741e+00 0.000000000000000000e+00 -9.960312828214807013e+00 -6.805927355103497334e+00 -8.375865744528802281e+00 -5.250739788795057983e+00
2.499824240929443331e+00 0.000000000000000000e+00 -1.000610943773114592e+01 -6.850072928854044285e+00 -8.421359943408894821e+00 -5.294867150868703298e+00
2.511046975053524921e+00 0.000000000000000000e+00 -1.005189479368065975e+01 -6.894236351351515246e+00 -8.466866056935163698e+00 -5.338976003510331303e+00
2.522269709146190309e+00 0.000000000000000000e+00 -1.009766658973345699e+01 -6.938418584234703701e+00 -8.512383349307553360e+00 -5.383068426214243196e+00
2.533492443270271899e+00 0.000000000000000000e+00 -1.014342253132742400e+01 -6.982620535678081275e+00 -8.557911078769162572e+00 -5.427146548123801040e+00
2.543422657160199218e+00 0.000000000000000000e+00 -1.018389372427671447e+01 -7.021748887237497350e+00 -8.598203488851577703e+00 -5.466138014336996420e+00
2.553352871050126982e+00 0.000000000000000000e+00 -1.022434916616045086e+01 -7.060893909600402196e+00 -8.638502953811343588e+00 -5.505121505931865222e+00
2.563283084908638543e+00 0.000000000000000000e+00 -1.026478732257455739e+01 -7.100056135603670882e+00 -8.678808936331869006e+00 -5.544098561590997676e+00
2.573213298798565862e+00 0.000000000000000000e+00 -1.030520668688255270e+01 -7.139236071434265085e+00 -8.719120888521100454e+00 -5.583070729859559655e+00
2.582671246374031337e+00 0.000000000000000000e+00 -1.034368494320063014e+01 -7.176569573723151407e+00 -8.757520702482555208e+00 -5.620186317082593419e+00
2.592129193949496813e+00 0.000000000000000000e+00 -1.038214357143101196e+01 -7.213919972804260006e+00 -8.795924929239244960e+00 -5.657300223205510292e+00
2.601587141524962288e+00 0.000000000000000000e+00 -1.042058136204543395e+01 -7.251287645118553726e+00 -8.834333061660618824e+00 -5.694413787641609659e+00
2.611045089100427763e+00 0.000000000000000000e+00 -1.045899714369518385e+01 -7.288672950726774680e+00 -8.872744579381356189e+00 -5.731528342647680851e+00
2.618790915568994571e+00 0.000000000000000000e+00 -1.049044153787967559e+01 -7.319303971823739374e+00 -8.904204815566743036e+00 -5.761925913566531499e+00
2.626536742037561378e+00 0.000000000000000000e+00 -1.052186981157913692e+01 -7.349947232257916241e+00 -8.935666662762573154e+00 -5.792325754221160139e+00
2.634282568506128186e+00 0.000000000000000000e+00 -1.055328138685303685e+01 -7.380602907608862395e+00 -8.967129812950124901e+00 -5.822728575990372413e+00
2.642028394943278791e+00 0.000000000000000000e+00 -1.058467570765171217e+01 -7.411271167409090310e+00 -8.998593949984101670e+00 -5.853135080539535906e+00
2.647799864894104793e+00 0.000000000000000000e+00 -1.060805630175182124e+01 -7.434130583707723616e+00 -9.022038550178347549e+00 -5.875793988130677548e+00
2.653571334844930796e+00 0.000000000000000000e+00 -1.063142680869378509e+01 -7.456997144240687270e+00 -9.045483382354102986e+00 -5.898455606864286160e+00
2.659342804764341039e+00 0.000000000000000000e+00 -1.065478702449027892e+01 -7.479870913593211768e+00 -9.068928307411379564e+00 -5.921120215041580259e+00
2.665114274715166598e+00 0.000000000000000000e+00 -1.067813675310250687e+01 -7.502751954972422865e+00 -9.092373183534276038e+00 -5.943788086710899421e+00
2.670804071138699776e+00 0.000000000000000000e+00 -1.070114560552251604e+01 -7.525316380063284072e+00 -9.115486097470212101e+00 -5.966138637646576370e+00
2.676493867593648712e+00 0.000000000000000000e+00 -1.072414391097896669e+01 -7.547887991304564892e+00 -9.138598683379473897e+00 -5.988492877220830124e+00
2.682183664048597649e+00 0.000000000000000000e+00 -1.074713150577919052e+01 -7.570466846009603401e+00 -9.161710798256578414e+00 -6.010851055219861294e+00
2.687873460472130827e+00 0.000000000000000000e+00 -1.077010823416820884e+01 -7.593053000135607356e+00 -9.184822296646201423e+00 -6.033213416696110443e+00
2.692936119606811118e+00 0.000000000000000000e+00 -1.079054318019141689e+01 -7.613155858365395545e+00 -9.205385775393281733e+00 -6.053114679278635002e+00
2.697998778741490966e+00 0.000000000000000000e+00 -1.081096930826208435e+01 -7.633264577117806482e+00 -9.225948542974704125e+00 -6.073019609656396867e+00
2.703061437876171258e+00 0.000000000000000000e+00 -1.083138652616978703e+01 -7.653379194337543545e+00 -9.246510492448786422e+00 -6.092928370636824909e+00
2.708124097010851550e+00 0.000000000000000000e+00 -1.085179474650447773e+01 -7.673499746707899583e+00 -9.267071514747575733e+00 -6.112841121014273682e+00
2.712586691438348740e+00 0.000000000000000000e+00 -1.086977650401305873e+01 -7.691240409644541920e+00 -9.285194632143449311e+00 -6.130397093357188076e+00
2.717049285834430172e+00 0.000000000000000000e+00 -1.088775115479419675e+01 -7.708985737051902376e+00 -9.303316866948943442e+00 -6.147956390546352345e+00
2.721511880261927807e+00 0.000000000000000000e+00 -1.090571865026603149e+01 -7.726735753414287089e+00 -9.321438141526623866e+00 -6.165519114318056104e+00
2.725974474689424998e+00 0.000000000000000000e+00 -1.092367894490224955e+01 -7.744490482502648376e+00 -9.339558377771918884e+00 -6.183085364531129002e+00
2.730058362734591793e+00 0.000000000000000000e+00 -1.094010874046067983e+01 -7.760742653076232678e+00 -9.356139910085076394e+00 -6.199164073870664815e+00
2.734142250748342828e+00 0.000000000000000000e+00 -1.095653244089289835e+01 -7.776998808151047271e+00 -9.372720445254564936e+00 -6.215245890978425614e+00
2.738226138762092976e+00 0.000000000000000000e+00 -1.097295001937544789e+01 -7.793258965610110778e+00 -9.389299921207829414e+00 -6.231330886868047259e+00
2.742310026807260215e+00 0.000000000000000000e+00 -1.098936145116463692e+01 -7.809523142718566291e+00 -9.405878275712339587e+00 -6.247419131250143032e+00
2.745826282127143969e+00 0.000000000000000000e+00 -1.100348686408615251e+01 -7.823529943419634591e+00 -9.420151404752740376e+00 -6.261273873173691662e+00
2.749342537415611520e+00 0.000000000000000000e+00 -1.101760769125879591e+01 -7.837539747651758759e+00 -9.434423615242744532e+00 -6.275131115865388409e+00
2.752858792735495719e+00 0.000000000000000000e+00 -1.103172392156855608e+01 -7.851552566262792077e+00 -9.448694866167741679e+00 -6.288990900406098206e+00
2.756375048055379473e+00 0.000000000000000000e+00 -1.104583554517986244e+01 -7.865568409874223121e+00 -9.462965116537782606e+00 -6.302853267199831855e+00
2.760107735305620924e+00 0.000000000000000000e+00 -1.106081071499259494e+01 -7.880450276157361600e+00 -9.478112586024042940e+00 -6.317571757603404059e+00
2.763840422587277690e+00 0.000000000000000000e+00 -1.107578067553014023e+01 -7.895335575401665196e+00 -9.493258831472752846e+00 -6.332293247958587834e+00
2.767573109837519141e+00 0.000000000000000000e+00 -1.109074542023737919e+01 -7.910224319924315850e+00 -9.508403802860462051e+00 -6.347017782926781315e+00
2.771305797087760148e+00 0.000000000000000000e+00 -1.110570494421360443e+01 -7.925116521766806699e+00 -9.523547449754291350e+00 -6.361745405800101061e+00
2.775848488057214514e+00 0.000000000000000000e+00 -1.112390367992367857e+01 -7.943245054926583393e+00 -9.541975450803748870e+00 -6.379673191063682580e+00
2.780391179058085083e+00 0.000000000000000000e+00 -1.114209467639834727e+01 -7.961378747168181391e+00 -9.560401322908525401e+00 -6.397605685025668620e+00
2.784933870027539449e+00 0.000000000000000000e+00 -1.116027793549609370e+01 -7.979517619269449469e+00 -9.578824973704449519e+00 -6.415542958213920954e+00
2.789476561028410018e+00 0.000000000000000000e+00 -1.117845346249633209e+01 -7.997661691165439457e+00 -9.597246309990058677e+00 -6.433485078015826808e+00
2.793459355916080078e+00 0.000000000000000000e+00 -1.119438246429454153e+01 -8.013573762356054786e+00 -9.613395200385792094e+00 -6.449219832816475595e+00
2.797442150803750582e+00 0.000000000000000000e+00 -1.121030553814508224e+01 -8.029489858518982004e+00 -9.629542176254405561e+00 -6.464958404520149138e+00
2.801424945722836846e+00 0.000000000000000000e+00 -1.122622269523208516e+01 -8.045409992609037886e+00 -9.645687174202908665e+00 -6.480700833380522496e+00
2.805407740610507350e+00 0.000000000000000000e+00 -1.124213394855683390e+01 -8.061334176872033908e+00 -9.661830130321034105e+00 -6.496447157660787397e+00
2.808861832888165377e+00 0.000000000000000000e+00 -1.125592826788004253e+01 -8.075147767730303627e+00 -9.675828460331210579e+00 -6.510106392657282193e+00
2.812315925134407646e+00 0.000000000000000000e+00 -1.126971816971086859e+01 -8.088964421625652434e+00 -9.689825164750342168e+00 -6.523768608100295907e+00
2.815770017380649914e+00 0.000000000000000000e+00 -1.128350366649815939e+01 -8.102784145900141510e+00 -9.703820201658096778e+00 -6.537433825919871211e+00
2.819224109658307942e+00 0.000000000000000000e+00 -1.129728477201332382e+01 -8.116606947791526139e+00 -9.717813528867488060e+00 -6.551102066892637410e+00
2.822909933643150460e+00 0.000000000000000000e+00 -1.131198561259795810e+01 -8.131360510439423095e+00 -9.732743722056310887e+00 -6.565690653858788473e+00
2.826595757596577219e+00 0.000000000000000000e+00 -1.132668148953635523e+01 -8.146117593565874060e+00 -9.747671869581283843e+00 -6.580282729258037477e+00
2.830281581581419292e+00 0.000000000000000000e+00 -1.134137242439865467e+01 -8.160878205438352850e+00 -9.762597920298144771e+00 -6.594878314995039403e+00
2.833967405566261810e+00 0.000000000000000000e+00 -1.135605843979214313e+01 -8.175642353518146166e+00 -9.777521822956785513e+00 -6.609477431652013735e+00
2.838897221287182582e+00 0.000000000000000000e+00 -1.137569344226463386e+01 -8.195395047260419119e+00 -9.797479202207252769e+00 -6.629009407372342011e+00
2.843827037008102909e+00 0.000000000000000000e+00 -1.139531975035552236e+01 -8.215154096834119457e+00 -9.817432525122223197e+00 -6.648547777578834861e+00
2.848756852729023681e+00 0.000000000000000000e+00 -1.141493743141436390e+01 -8.234919517975383130e+00 -9.837381669886539726e+00 -6.668092581800979524e+00
2.853686668481359767e+00 0.000000000000000000e+00 -1.143454655706268852e+01 -8.254691324857471812e+00 -9.857326514589535904e+00 -6.687643855354663991e+00
2.858379522874064271e+00 0.000000000000000000e+00 -1.145320525281754875e+01 -8.273518705636250914e+00 -9.876308565154248598e+00 -6.706261397844546224e+00
2.863072377266769220e+00 0.000000000000000000e+00 -1.147185633487524470e+01 -8.292351895320864585e+00 -9.895286505160321155e+00 -6.724884855885862045e+00
2.867765231659473280e+00 0.000000000000000000e+00 -1.149049987668452744e+01 -8.311190903194468405e+00 -9.914260230788009665e+00 -6.743514250564599521e+00
2.872458086083593987e+00 0.000000000000000000e+00 -1.150913595496372466e+01 -8.330035737099715121e+00 -9.933229638792912652e+00 -6.762149599965109559e+00
2.878745989876334566e+00 0.000000000000000000e+00 -1.153409467177093006e+01 -8.355294866866318060e+00 -9.958639592337711122e+00 -6.787128259833805188e+00
2.885033893669074700e+00 0.000000000000000000e+00 -1.155904033725451896e+01 -8.380564481451479253e+00 -9.984041366300377973e+00 -6.812117665790723642e+00
2.891321797461815279e+00 0.000000000000000000e+00 -1.158397316502714069e+01 -8.405844589545814927e+00 -1.000943471890264291e+01 -6.837117836910911350e+00
2.897609701254555414e+00 0.000000000000000000e+00 -1.160889337934315080e+01 -8.431135195727192055e+00 -1.003481941177248871e+01 -6.862128783534184429e+00
2.903663902367623173e+00 0.000000000000000000e+00 -1.163287568261149474e+01 -8.455495744990251694e+00 -1.005925222856762424e+01 -6.886220330999566208e+00
2.909718103480691376e+00 0.000000000000000000e+00 -1.165684672676430012e+01 -8.479866021693865719e+00 -1.008367659282231088e+01 -6.910321862681437111e+00
2.915772304593759134e+00 0.000000000000000000e+00 -1.168080673718382201e+01 -8.504246017102135013e+00 -1.010809230165426165e+01 -6.934433365014583295e+00
2.921826505706826893e+00 0.000000000000000000e+00 -1.170475594658350715e+01 -8.528635717635365765e+00 -1.013249915620178498e+01 -6.958554817530453462e+00
2.927077235948652767e+00 0.000000000000000000e+00 -1.172551822569234403e+01 -8.549796433978331223e+00 -1.015365958457459783e+01 -6.979483076902514682e+00
2.932327966190478197e+00 0.000000000000000000e+00 -1.174627272211906970e+01 -8.570964422224715662e+00 -1.017481308206330581e+01 -7.000418778338210579e+00
2.937578696432303627e+00 0.000000000000000000e+00 -1.176701960039362937e+01 -8.592139664506612817e+00 -1.019595952690022678e+01 -7.021361896143179848e+00
2.942829426705544815e+00 0.000000000000000000e+00 -1.178775902894357230e+01 -8.613322140299370488e+00 -1.021709880049002095e+01 -7.042312401409880351e+00
2.947339027058169858e+00 0.000000000000000000e+00 -1.180556531319021119e+01 -8.631520508819098936e+00 -1.023524849611161791e+01 -7.060311657821889852e+00
2.951848627379379142e+00 0.000000000000000000e+00 -1.182336633979440066e+01 -8.649724178820285658e+00 -1.025339274533076406e+01 -7.078316317197970164e+00
2.956358227732003741e+00 0.000000000000000000e+00 -1.184116222088456638e+01 -8.667933131414438108e+00 -1.027153147831777957e+01 -7.096326355129050967e+00
2.960867828084628783e+00 0.000000000000000000e+00 -1.185895307078762784e+01 -8.686147346532079538e+00 -1.028966462740607213e+01 -7.114341745821896268e+00
2.964890390007890453e+00 0.000000000000000000e+00 -1.187481835122488505e+01 -8.702398842769056841e+00 -1.030583462462075062e+01 -7.130415962533947827e+00
2.968912951931152122e+00 0.000000000000000000e+00 -1.189067980326185037e+01 -8.718654491382695326e+00 -1.032200008113225920e+01 -7.146494395774482200e+00
2.972935513885829995e+00 0.000000000000000000e+00 -1.190653751074783173e+01 -8.734914274168403381e+00 -1.033816095285348169e+01 -7.162577023985879698e+00
2.976958075809091664e+00 0.000000000000000000e+00 -1.192239155854662158e+01 -8.751178171901509373e+00 -1.035431719693464103e+01 -7.178663824575268748e+00
2.980843336901071616e+00 0.000000000000000000e+00 -1.193770107082313814e+01 -8.766890826368964440e+00 -1.036991755302249985e+01 -7.194205478947393928e+00
2.984728597993051569e+00 0.000000000000000000e+00 -1.195300732611605099e+01 -8.782607280459227894e+00 -1.038551351734331085e+01 -7.209750982047799184e+00
2.988613859085030633e+00 0.000000000000000000e+00 -1.196831040274011748e+01 -8.798327513418751522e+00 -1.040110505532367924e+01 -7.225300311489797345e+00
2.992499120177010585e+00 0.000000000000000000e+00 -1.198361037946130736e+01 -8.814051503262241738e+00 -1.041669213327477550e+01 -7.240853443779270648e+00
2.995969508556235006e+00 0.000000000000000000e+00 -1.199727405052306040e+01 -8.828099624977896909e+00 -1.043061100772409944e+01 -7.254748990557597033e+00
2.999439896935459871e+00 0.000000000000000000e+00 -1.201093536822173036e+01 -8.842150708178730056e+00 -1.044452627595464733e+01 -7.268647534632933116e+00
3.002910285314684291e+00 0.000000000000000000e+00 -1.202459438994587515e+01 -8.856204735156023133e+00 -1.045843791711539517e+01 -7.282549058376472040e+00
3.006380673662492509e+00 0.000000000000000000e+00 -1.203825117284726076e+01 -8.870261686940539292e+00 -1.047234591074021459e+01 -7.296453543271801401e+00
3.009899828955270529e+00 0.000000000000000000e+00 -1.205209763794979239e+01 -8.884519138089157053e+00 -1.048644559917042152e+01 -7.310556422996911330e+00
3.013418984248048105e+00 0.000000000000000000e+00 -1.206594192034564017e+01 -8.898779555571314503e+00 -1.050054149769391287e+01 -7.324662308602211347e+00
3.016938139540826125e+00 0.000000000000000000e+00 -1.207978408059743458e+01 -8.913042917496211359e+00 -1.051463358816423366e+01 -7.338771179962322755e+00
3.020457294833603701e+00 0.000000000000000000e+00 -1.209362417934554301e+01 -8.927309201043954090e+00 -1.052872185333368549e+01 -7.352883016504451419e+00
3.025485302639569163e+00 0.000000000000000000e+00 -1.211339482206718010e+01 -8.947697235367396473e+00 -1.054884385214107212e+01 -7.373050465264110898e+00
3.030513310445534625e+00 0.000000000000000000e+00 -1.213316155843414634e+01 -8.968091113303382045e+00 -1.056895796536008447e+01 -7.393223861952964882e+00
3.035541318282915846e+00 0.000000000000000000e+00 -1.215292456660172427e+01 -8.988490759340871605e+00 -1.058906415395913569e+01 -7.413403143561223985e+00
3.040569326088881752e+00 0.000000000000000000e+00 -1.217268402499520086e+01 -9.008896094397764287e+00 -1.060916238304881354e+01 -7.433588245635005087e+00
3.045552377167868308e+00 0.000000000000000000e+00 -1.219226348227630119e+01 -9.029124511669481379e+00 -1.062907302548580546e+01 -7.453598545458550717e+00
3.050535428278271066e+00 0.000000000000000000e+00 -1.221183980218705578e+01 -9.049358351483295593e+00 -1.064897579505777259e+01 -7.473614432975896449e+00
3.055518479357258066e+00 0.000000000000000000e+00 -1.223141315843659704e+01 -9.069597526329086890e+00 -1.066887067113492193e+01 -7.493635842617800691e+00
